sleep_hours,screen_time,noise_level,time_of_day,caffeine,stress_level,exercise,mood,task_difficulty,focus_score
3,2,2,3,1,5,0,5,1,16
9,6,3,2,1,5,2,3,3,39
8,6,2,2,1,2,1,2,2,46
7,3,3,3,0,2,2,4,3,44
6,2,1,3,0,5,2,3,3,44
4,1,2,1,3,5,0,4,1,25
8,6,3,1,1,4,2,5,3,34
8,5,1,2,0,3,0,3,3,53
5,9,2,3,1,2,0,1,3,0
9,1,1,2,2,3,0,4,3,88
3,7,2,3,2,4,1,5,2,0
3,5,1,1,2,5,3,1,1,0
6,5,1,2,3,3,1,1,1,30
5,2,3,2,1,5,3,1,2,30
8,3,1,3,2,5,3,1,3,66
7,7,2,1,0,1,0,3,2,33
5,6,2,2,2,3,2,3,3,26
6,2,3,1,2,3,0,3,2,42
6,6,2,2,2,5,2,5,1,29
5,2,2,1,3,4,3,5,1,55
6,2,2,3,0,1,0,5,1,43
5,2,1,2,1,5,2,2,3,33
4,3,1,2,0,2,1,5,3,19
5,2,2,1,1,2,2,3,2,45
9,4,3,1,3,1,0,3,2,59
5,9,1,2,3,4,1,2,1,8
6,6,3,3,3,5,2,2,3,27
9,1,2,1,3,3,2,5,2,86
6,8,2,1,1,1,2,4,3,18
3,7,1,1,2,4,2,2,3,3
3,3,2,2,1,3,2,1,1,16
9,1,1,2,0,2,1,3,1,83
4,5,2,2,3,2,3,1,3,13
3,4,2,2,3,3,1,3,3,12
5,8,1,3,0,1,1,3,3,14
6,1,1,3,1,2,1,2,3,55
3,1,1,2,2,5,3,2,1,24
3,4,2,3,2,3,0,1,2,0
4,8,2,1,0,3,3,3,1,10
9,5,3,1,2,2,1,1,2,55
9,2,1,1,1,1,2,4,3,95
8,6,2,2,1,5,2,1,2,41
4,5,2,1,0,1,1,5,1,27
5,2,1,3,1,4,2,1,1,34
9,3,3,2,3,4,1,5,3,64
6,9,1,3,0,2,2,5,1,32
4,7,3,1,1,2,3,5,3,18
3,7,2,1,0,2,0,4,1,0
6,6,3,1,2,4,0,1,1,6
6,8,2,2,1,1,3,1,3,24
3,4,1,3,3,1,3,4,2,33
4,8,1,2,1,2,1,3,1,12
3,4,1,2,0,5,1,2,2,0
8,8,3,1,0,1,1,1,1,34
6,9,2,2,1,4,2,2,1,18
7,3,1,2,3,3,1,4,1,60
7,3,1,1,3,3,3,3,1,76
5,2,2,2,3,3,0,3,2,42
9,3,1,1,0,5,2,3,2,73
3,3,2,1,1,2,1,4,1,6
3,5,2,1,2,4,2,5,1,7
5,5,2,1,0,5,2,5,2,14
5,2,2,2,3,4,1,2,3,32
5,6,2,1,1,4,2,5,3,23
6,5,3,1,3,2,0,5,2,31
8,6,1,2,2,3,3,3,1,57
3,1,3,2,3,2,3,3,1,34
6,5,1,3,3,5,0,2,3,36
5,9,3,2,2,5,2,1,3,0
3,2,2,2,1,5,1,2,2,6
6,1,1,3,0,2,2,2,3,58
8,9,1,2,1,4,0,4,2,25
6,9,3,2,2,4,2,4,3,15
8,9,3,2,3,1,3,2,3,47
5,6,1,2,1,5,2,2,3,19
8,8,3,3,0,4,0,2,1,32
3,1,3,2,2,1,3,5,1,33
5,4,3,2,1,4,2,4,1,16
3,1,2,3,0,5,2,2,3,15
7,8,2,1,2,3,3,3,2,31
4,1,3,3,0,5,1,3,2,15
8,3,3,1,2,2,3,5,2,68
4,4,2,3,3,4,1,5,2,14
4,8,2,3,1,4,0,1,1,0
8,6,1,2,0,2,0,1,1,45
5,7,1,1,2,2,3,1,3,25
7,8,2,2,0,3,3,5,3,35
3,2,3,1,0,4,0,5,2,0
6,8,3,3,1,4,1,5,1,22
3,3,3,3,3,3,0,3,2,3
6,7,3,1,0,1,3,5,3,21
3,3,1,2,2,3,0,3,3,14
8,7,2,2,2,5,3,1,2,48
7,2,3,2,3,4,3,1,3,45
6,6,1,2,2,2,0,1,2,26
9,3,3,3,3,5,1,2,1,61
5,3,2,3,2,4,2,2,2,24
3,9,1,3,1,3,0,4,1,0
3,7,2,3,0,5,2,4,1,0
6,5,2,3,1,4,0,4,3,19
5,7,1,2,0,1,2,2,3,29
5,9,1,2,0,1,1,2,3,14
8,1,1,2,0,2,1,4,2,65
9,7,1,2,1,4,0,4,2,46
8,6,1,3,0,1,3,5,3,72
8,9,1,3,1,3,2,4,2,46
8,1,1,3,3,4,3,5,3,80
8,4,3,1,2,3,3,3,2,58
8,9,2,2,2,3,3,2,1,40
7,4,1,2,0,1,1,4,1,62
5,3,3,3,1,4,0,2,3,17
8,9,3,2,2,5,0,2,2,12
5,2,3,2,1,1,1,2,2,24
5,4,2,3,1,1,1,3,1,31
4,6,1,1,0,4,0,1,1,0
7,2,3,1,2,4,3,4,3,54
8,8,2,1,0,3,2,1,1,38
3,8,2,3,0,4,2,1,3,0
6,1,2,2,2,3,2,1,1,53
9,3,3,3,2,1,3,2,1,80
3,9,1,3,3,2,0,5,2,3
7,5,3,2,3,5,1,2,1,32
6,6,3,1,1,1,0,2,1,20
7,4,1,1,2,4,3,1,3,48
5,2,1,3,3,5,1,2,1,39
6,8,1,1,1,2,3,1,3,19
5,6,2,3,1,2,2,5,1,30
3,5,1,3,1,3,2,4,1,12
3,9,3,2,3,5,3,1,3,0
6,1,1,2,2,3,1,5,2,58
6,5,3,2,0,1,1,4,3,32
8,6,2,3,1,5,0,3,3,39
7,5,3,2,3,1,2,1,3,51
8,6,3,1,3,3,0,1,2,30
7,6,1,1,0,5,0,3,1,37
8,7,1,3,0,3,3,3,3,51
5,4,3,3,3,5,3,1,3,29
6,8,1,2,2,3,0,3,2,29
3,7,2,3,0,2,2,2,3,0
7,9,2,3,3,3,3,4,1,37
7,7,1,1,0,2,0,4,2,39
3,3,2,1,2,3,0,4,1,3
8,3,1,2,1,5,0,2,1,48
7,8,3,3,0,5,0,3,2,2
9,5,3,3,2,5,0,5,3,40
5,4,2,1,3,4,0,3,1,27
6,8,1,3,0,1,3,1,1,35
3,6,1,1,0,5,2,4,1,2
6,2,2,2,3,2,0,3,1,42
9,4,3,1,1,5,1,5,2,53
7,4,2,3,3,4,3,1,2,50
7,6,3,2,0,2,3,2,1,35
9,6,1,1,3,4,0,2,3,60
3,1,3,1,2,2,3,5,1,35
5,8,2,2,3,3,0,1,3,0
4,6,1,2,0,1,2,4,1,17
3,3,2,1,3,1,2,3,3,31
4,9,2,3,1,4,3,1,1,0
9,2,3,1,3,1,3,2,3,92
8,8,2,2,1,4,1,5,1,42
4,3,3,1,2,4,3,5,1,17
5,5,1,2,1,4,1,3,3,17
8,6,3,2,3,1,2,5,2,51
4,6,1,3,0,4,2,5,3,5
9,4,3,2,1,1,0,1,2,52
8,3,2,2,2,4,2,4,1,58
9,4,3,3,1,5,1,3,3,55
4,1,3,2,1,4,3,1,3,14
9,4,1,3,1,2,0,4,3,71
5,1,2,3,2,4,1,1,2,39
4,1,3,2,3,3,3,1,2,36
4,6,2,2,1,4,0,5,1,0
4,5,3,1,1,2,2,4,2,17
3,4,3,3,0,2,1,3,2,0
3,3,2,1,2,1,3,3,1,23
3,1,3,2,1,5,0,4,3,0
5,6,2,1,2,4,0,5,3,16
8,2,3,3,1,1,2,2,1,62
9,8,1,1,3,5,3,1,3,62
7,5,2,3,3,4,2,5,2,42
4,7,3,2,1,3,2,4,1,2
9,2,3,2,3,4,3,1,1,76
4,8,1,3,1,2,3,3,1,6
5,2,2,2,3,2,3,2,3,40
4,4,3,2,0,3,1,3,1,13
3,1,1,2,0,1,3,4,1,45
7,5,3,2,0,5,0,1,1,21
6,9,2,3,2,4,2,4,3,18
4,1,3,1,2,2,1,1,2,22
9,9,3,1,0,1,3,5,1,48
3,8,3,2,2,3,1,2,2,0
6,6,3,1,3,2,3,5,3,32
7,7,1,1,1,3,1,5,3,43
6,3,1,2,1,4,2,4,3,49
3,1,2,2,1,5,2,2,3,12
8,5,1,1,0,2,0,1,2,53
8,2,1,3,2,2,0,1,1,59
6,5,2,2,3,4,3,3,3,48
5,8,1,3,3,1,2,1,3,23
9,9,1,1,0,5,1,4,2,50
9,2,2,2,3,2,1,5,2,85
6,3,2,3,3,5,1,5,3,45
4,3,2,2,3,2,0,5,1,21
4,1,3,1,3,5,1,2,1,16
9,8,3,3,2,3,0,1,3,39
9,6,2,1,3,2,0,4,2,70
8,8,2,1,1,5,3,2,3,42
5,9,2,2,0,1,1,3,3,0
3,5,3,3,2,3,1,4,2,4
4,3,3,1,3,3,2,4,3,23
9,5,1,1,2,1,3,4,3,74
8,5,1,3,3,5,2,5,3,53
7,5,2,1,1,4,3,4,2,52
8,3,3,1,0,1,1,1,1,48
4,4,3,3,3,5,0,4,1,8
4,9,3,3,3,1,0,5,2,9
8,9,2,3,3,1,0,4,1,39
3,2,1,3,3,2,0,3,3,28
6,8,2,2,0,5,0,3,1,7
4,8,1,3,0,4,2,5,3,0
8,7,1,2,1,2,3,1,1,55
